colour	x	y	group
#00B0F6	0.11190855927698	0.0454545454545455	10
#00B0F6	0.117224880382775	0.0454545454545455	10
#00B0F6	0.127857522594365	0.0454545454545455	10
#00B0F6	0.133173843700159	0.0454545454545455	10
#00B0F6	0.138490164805954	0.0454545454545455	10
#00B0F6	0.159755449229133	0.0454545454545455	10
#00B0F6	0.165071770334928	0.0454545454545455	10
#00B0F6	0.175704412546518	0.0454545454545455	10
#00B0F6	0.191653375863902	0.0454545454545455	10
#00B0F6	0.212918660287081	0.0454545454545455	10
#00B0F6	0.228867623604466	0.0454545454545455	10
#00B0F6	0.250132908027645	0.0454545454545455	10
#00B0F6	0.260765550239234	0.0454545454545455	10
#00B0F6	0.494683678894205	0.0459731369600166	10
#00B0F6	0.505316321105795	0.0459731369600166	10
#00B0F6	0.51063264221159	0.0459731369600166	10
#00B0F6	0.515948963317384	0.0470103199709589	10
#00B0F6	0.521265284423179	0.0470103199709589	10
#00B0F6	0.526581605528974	0.0464917284654877	10
#00B0F6	0.531897926634769	0.0464917284654877	10
#00B0F6	0.537214247740563	0.0470103199709589	10
#00B0F6	0.542530568846358	0.0470103199709589	10
#00B0F6	0.558479532163743	0.0470103199709589	10
#00B0F6	0.563795853269538	0.0470103199709589	10
#00B0F6	0.574428495481127	0.0470103199709589	10
#00B0F6	0.585061137692717	0.0470103199709589	10
#00B0F6	0.590377458798511	0.0470103199709589	10
#00B0F6	0.595693779904306	0.0470103199709589	10
#00B0F6	0.601010101010101	0.0470103199709589	10
#00B0F6	0.611642743221691	0.0470103199709589	10
#00B0F6	0.616959064327485	0.0470103199709589	10
#00B0F6	0.627591706539075	0.0470103199709589	10
#00B0F6	0.638224348750665	0.0470103199709589	10
#00B0F6	0.648856990962254	0.0470103199709589	10
#00B0F6	0.728601807549176	0.0501218690037857	10
#00B0F6	0.733918128654971	0.0506404605092569	10
#00B0F6	0.739234449760766	0.0506404605092569	10
#00B0F6	0.74455077086656	0.0516776435201991	10
#00B0F6	0.760499734183945	0.0516776435201991	10
#00B0F6	0.76581605528974	0.0521962350256703	10
#00B0F6	0.771132376395534	0.0521962350256703	10
#00B0F6	0.776448697501329	0.0521962350256703	10
#00B0F6	0.787081339712919	0.0521962350256703	10
#00B0F6	0.797713981924508	0.0464917284654877	10
#00B0F6	0.818979266347687	0.0516776435201991	10
#00B0F6	0.850877192982456	0.0521962350256703	10
#00B0F6	0.856193514088251	0.0521962350256703	10
#00B0F6	0.87745879851143	0.0532334180366126	10
#00B0F6	0.882775119617225	0.0532334180366126	10
#00B0F6	0.88809144072302	0.0532334180366126	10
#00B0F6	0.898724082934609	0.0532334180366126	10
#00B0F6	0.904040404040404	0.0532334180366126	10
#00B0F6	0.914673046251994	0.0532334180366126	10
#00B0F6	0.919989367357788	0.0532334180366126	10
#00B0F6	0.925305688463583	0.0532334180366126	10
#00B0F6	0.930622009569378	0.0532334180366126	10
#00B0F6	0.935938330675173	0.0532334180366126	10
#00B0F6	0.941254651780968	0.0532334180366126	10
#00B0F6	0.946570972886762	0.0532334180366126	10
#00B0F6	0.951887293992557	0.0532334180366126	10
