x	y	group
0.172446238897241	0.51013185155737	1
0.172091587335338	0.510679636245772	1
0.168349022075876	0.512279687170014	1
0.163480823593042	0.515163676116069	1
0.158489268044502	0.518121280395307	1
0.149435740549597	0.522715743266953	1
0.149239690928401	0.522800184384985	1
0.144527891583991	0.524863578879598	1
0.141338230313117	0.525617053469079	1
0.141494629451541	0.52735783959004	1
0.140080428805289	0.529050992259561	1
0.139529727618984	0.532036743578142	1
0.136042687712891	0.538395809296469	1
0.135897302598707	0.538657793276235	1
0.135950169911207	0.539504369610996	1
0.137776295046046	0.541041630986902	1
0.138474584148819	0.542217311164964	1
0.139514307986973	0.548084886273575	1
0.144554325240241	0.555004727619602	1
0.153585824686668	0.550353970670843	1
0.158951857040101	0.543102860323916	1
0.176721882902302	0.548706286295161	1
0.180076754527144	0.546069125231977	1
0.176052230261269	0.535853915134588	1
0.177058912029911	0.52827153578676	1
0.176721882902302	0.524317959348795	1
0.172364735123001	0.523657586504593	1
0.173369214086155	0.514429687938683	1
0.172446238897241	0.51013185155737	1
0.180136230256111	0.504543581684596	2
0.172446238897241	0.51013185155737	2
0.173369214086155	0.514429687938683	2
0.177393738352031	0.512452899719701	2
0.185440584078293	0.507509846592657	2
0.194494111573198	0.507838950435958	2
0.195165967019721	0.502895897308914	2
0.200194970245545	0.502564628308013	2
0.202206130977341	0.495315683118686	2
0.205558799796694	0.492678522055501	2
0.196406146090049	0.487964975556831	2
0.195536038216841	0.490084664128557	2
0.192767112653305	0.492745641917461	2
0.191645885037706	0.493823890038195	2
0.187962795507211	0.498855714595318	2
0.180136230256111	0.504543581684596	2
0.173369214086155	0.514429687938683	3
0.172364735123001	0.523657586504593	3
0.176721882902302	0.524317959348795	3
0.177058912029911	0.52827153578676	3
0.179070072761707	0.527613328100157	3
0.182757567899974	0.522341171129812	3
0.192482950841402	0.520033113909929	3
0.194494111573198	0.507838950435958	3
0.185440584078293	0.507509846592657	3
0.177393738352031	0.512452899719701	3
0.173369214086155	0.514429687938683	3
0.215619009060242	0.529261012475839	4
0.217630169788832	0.539149283885951	4
0.224337710233027	0.549035390138463	4
0.231377874190647	0.551014343515045	4
0.232223751213094	0.547809911351362	4
0.22769037905238	0.539149283885951	4
0.22769037905238	0.522999378816415	4
0.225007362874061	0.519704010065052	4
0.215619009060242	0.529261012475839	4
0.232223751213094	0.547809911351362	5
0.231377874190647	0.551014343515045	5
0.230197170849286	0.560761879728438	5
0.234060890368966	0.560571345924256	5
0.236743906547285	0.557275977172893	5
0.240766228007672	0.55628650048539	5
0.246008903295398	0.550397273807083	5
0.245125578592462	0.548706286295161	5
0.240976347131954	0.54160743400251	5
0.236072051097557	0.533216754069828	5
0.232223751213094	0.547809911351362	5
0.270938044573154	0.582318181493814	6
0.268933492257824	0.579356246899376	6
0.253509453446333	0.575731774304713	6
0.25283759799981	0.568809767802662	6
0.249150102858338	0.565185295207998	6
0.251496089912253	0.560900449767557	6
0.246008903295398	0.550397273807083	6
0.240766228007672	0.55628650048539	6
0.236743906547285	0.557275977172893	6
0.234060890368966	0.560571345924256	6
0.230197170849286	0.560761879728438	6
0.229701539780971	0.564856191363122	6
0.222659173017862	0.576060878149589	6
0.25753177490672	0.590233994998567	6
0.262897807260152	0.585620045714825	6
0.269312374673694	0.586328052010466	6
0.270453427529077	0.583480870731004	6
0.270938044573154	0.582318181493814	6
0.320547410194969	0.604314010102266	7
0.319205902107412	0.59978017162293	7
0.310518040198649	0.591006956000144	7
0.308872545056201	0.584314456124892	7
0.290320523508292	0.583158262357351	7
0.286320230096383	0.570184642412154	7
0.286093341207959	0.570165156000059	7
0.284203334736381	0.570803877276141	7
0.282207593639801	0.57199254839665	7
0.280687658368548	0.570879657766924	7
0.278755798608708	0.570165156000059	7
0.276418622773543	0.569249294645739	7
0.27367172526169	0.568530462566825	7
0.271314724183535	0.570266918374161	7
0.272206860105221	0.57377880281145	7
0.27335452137707	0.576939931837318	7
0.273187108217613	0.579042299154547	7
0.271490948564948	0.580984444862962	7
0.270938044573154	0.582318181493814	7
0.270453427529077	0.583480870731004	7
0.269312374673694	0.586328052010466	7
0.269200031632227	0.587172463189202	7
0.269508424294891	0.587230922423914	7
0.270158251696141	0.588939231191907	7
0.271416053203969	0.591251618725414	7
0.272869904332994	0.594414912907306	7
0.282335356316486	0.605320808045841	7
0.299717688544067	0.610770507879496	7
0.300376327160862	0.611225190821044	7
0.301592275380429	0.612283952528107	7
0.303008678828964	0.613996591609724	7
0.304627740315162	0.61570923069134	7
0.306224773756088	0.618316079559157	7
0.310518040198649	0.617092765929656	7
0.313571127574088	0.610166429112406	7
0.320547410194969	0.604314010102266	7
0.346289386422454	0.622282646939569	8
0.342758847500529	0.620798415112625	8
0.338465023976844	0.627481188576731	8
0.333532944157271	0.625863816396418	8
0.327191069299218	0.634405360236381	8
0.313520463063871	0.634398864765157	8
0.316163828756212	0.635617848081034	8
0.316666068237789	0.636722078083513	8
0.317214566618605	0.638378423086442	8
0.31858691397339	0.639188191754611	8
0.32047251483399	0.639250981302946	8
0.322507906416548	0.640065080284739	8
0.324488227881116	0.641130337463026	8
0.325704176097477	0.642189099171664	8
0.327380510507153	0.643200227428863	8
0.328444465199274	0.644310952900989	8
0.330722165302267	0.646779231729687	8
0.332753151277053	0.648043683339404	8
0.336319492155102	0.648816644340981	8
0.33866988481679	0.648180088222498	8
0.340203036917771	0.647439604573889	8
0.342247239719078	0.646900480512734	8
0.343932385347505	0.646811709082654	8
0.345767321697888	0.64692213208243	8
0.347042745646422	0.64682903033715	8
0.348628765059904	0.646038748081077	8
0.349452614033872	0.64484141633332	8
0.348595722990392	0.643533661585788	8
0.347677153412456	0.642550680367933	8
0.350490135069743	0.642795343094778	8
0.34917726344072	0.640383358344768	8
0.348115511554088	0.638174898341387	8
0.347826944134413	0.635169660609135	8
0.349368907454144	0.633021824998066	8
0.349382124283871	0.630718098091806	8
0.349761006699742	0.626612960672275	8
0.350939507235614	0.625666787121012	8
0.351179612953766	0.625060543199472	8
0.349646460852785	0.623406363352568	8
0.347866594620391	0.622793623959805	8
0.346289386422454	0.622282646939569	8
0.320547410194969	0.604314010102266	9
0.322963886998885	0.612476651489889	9
0.342758847500529	0.620798415112625	9
0.346289386422454	0.622282646939569	9
0.345897287180062	0.61997675487571	9
0.345811377794844	0.61752146698946	9
0.34648763884914	0.615523027200782	9
0.346751975418053	0.61417196931701	9
0.346003021808268	0.611764314880623	9
0.346022847048052	0.608707113384882	9
0.346443582755389	0.60670650844018	9
0.348395267758218	0.60456516829876	9
0.350498946288493	0.602423828157339	9
0.352961681991649	0.600234854566054	9
0.355118227834424	0.597944118600666	9
0.35686725479959	0.595300462066258	9
0.357706523408775	0.591799403412242	9
0.350208176060124	0.585697991363207	9
0.337290929048744	0.588006048583091	9
