colour	x	y	group
#00BCD8	0.095959595959596	0.0454545454545455	9
#00BCD8	0.11190855927698	0.0454545454545455	9
#00BCD8	0.117224880382775	0.0454545454545455	9
#00BCD8	0.127857522594365	0.0454545454545455	9
#00BCD8	0.133173843700159	0.0454545454545455	9
#00BCD8	0.138490164805954	0.0454545454545455	9
#00BCD8	0.159755449229133	0.0454545454545455	9
#00BCD8	0.165071770334928	0.0454545454545455	9
#00BCD8	0.175704412546518	0.0454545454545455	9
#00BCD8	0.191653375863902	0.0454545454545455	9
#00BCD8	0.212918660287081	0.0454545454545455	9
#00BCD8	0.228867623604466	0.0454545454545455	9
#00BCD8	0.250132908027645	0.0454545454545455	9
#00BCD8	0.260765550239234	0.0464917284654877	9
#00BCD8	0.297979797979798	0.0480475029819012	9
#00BCD8	0.308612440191388	0.0480475029819012	9
#00BCD8	0.351143009037746	0.0501218690037857	9
#00BCD8	0.36709197235513	0.0527148265311414	9
#00BCD8	0.37772461456672	0.0579007415858528	9
#00BCD8	0.383040935672515	0.0579007415858528	9
#00BCD8	0.393673577884104	0.0594565161022662	9
#00BCD8	0.420255183413078	0.0916091894414769	9
#00BCD8	0.436204146730463	0.0967951044961883	9
#00BCD8	0.457469431153642	0.107166934605611	9
#00BCD8	0.462785752259436	0.110797075143909	9
#00BCD8	0.468102073365231	0.110797075143909	9
#00BCD8	0.473418394471026	0.112871441165794	9
#00BCD8	0.478734715576821	0.115464398693149	9
#00BCD8	0.484051036682616	0.127910594824457	9
#00BCD8	0.48936735778841	0.128429186329928	9
#00BCD8	0.494683678894205	0.130503552351812	9
#00BCD8	0.505316321105795	0.138801016439351	9
#00BCD8	0.51063264221159	0.14294974848312	9
#00BCD8	0.515948963317384	0.144505522999533	9
#00BCD8	0.521265284423179	0.149172846548773	9
#00BCD8	0.526581605528974	0.150210029559716	9
#00BCD8	0.531897926634769	0.150210029559716	9
#00BCD8	0.537214247740563	0.153840170098014	9
#00BCD8	0.542530568846358	0.157988902141783	9
#00BCD8	0.558479532163743	0.160063268163667	9
#00BCD8	0.563795853269538	0.165249183218379	9
#00BCD8	0.574428495481127	0.175621013327802	9
#00BCD8	0.585061137692717	0.182362702898926	9
#00BCD8	0.590377458798511	0.187030026448167	9
#00BCD8	0.595693779904306	0.18858580096458	9
#00BCD8	0.601010101010101	0.18858580096458	9
#00BCD8	0.611642743221691	0.191697349997407	9
#00BCD8	0.616959064327485	0.192734533008349	9
#00BCD8	0.627591706539075	0.141393973966706	9
#00BCD8	0.638224348750665	0.142431156977649	9
#00BCD8	0.648856990962254	0.14294974848312	9
#00BCD8	0.728601807549176	0.223331431831147	9
#00BCD8	0.733918128654971	0.225405797853031	9
#00BCD8	0.739234449760766	0.225405797853031	9
#00BCD8	0.74455077086656	0.226442980863973	9
#00BCD8	0.760499734183945	0.2295545298968	9
#00BCD8	0.76581605528974	0.232147487424156	9
#00BCD8	0.771132376395534	0.234221853446041	9
#00BCD8	0.776448697501329	0.236296219467925	9
#00BCD8	0.787081339712919	0.235777627962454	9
#00BCD8	0.797713981924508	0.291785510553337	9
#00BCD8	0.818979266347687	0.245630866566406	9
#00BCD8	0.850877192982456	0.253928330653944	9
#00BCD8	0.856193514088251	0.253928330653944	9
#00BCD8	0.87745879851143	0.250816781621117	9
#00BCD8	0.882775119617225	0.251853964632059	9
#00BCD8	0.88809144072302	0.251853964632059	9
#00BCD8	0.898724082934609	0.251853964632059	9
#00BCD8	0.904040404040404	0.249261007104704	9
#00BCD8	0.914673046251994	0.251853964632059	9
#00BCD8	0.919989367357788	0.251853964632059	9
#00BCD8	0.925305688463583	0.260670020225069	9
#00BCD8	0.930622009569378	0.260670020225069	9
#00BCD8	0.935938330675173	0.260670020225069	9
#00BCD8	0.941254651780968	0.260670020225069	9
#00BCD8	0.946570972886762	0.260670020225069	9
#00BCD8	0.951887293992557	0.260670020225069	9
