colour	x	y	group
#00C0AF	0.0481127060074429	0.04752891147643	8
#00C0AF	0.0534290271132376	0.0496032774983146	8
#00C0AF	0.0800106326422116	0.0485660944873723	8
#00C0AF	0.0906432748538012	0.0521962350256703	8
#00C0AF	0.095959595959596	0.0542706010475548	8
#00C0AF	0.11190855927698	0.0594565161022662	8
#00C0AF	0.117224880382775	0.0594565161022662	8
#00C0AF	0.127857522594365	0.0604936991132085	8
#00C0AF	0.133173843700159	0.0604936991132085	8
#00C0AF	0.138490164805954	0.0604936991132085	8
#00C0AF	0.159755449229133	0.0615308821241508	8
#00C0AF	0.165071770334928	0.0615308821241508	8
#00C0AF	0.175704412546518	0.0620494736296219	8
#00C0AF	0.191653375863902	0.0687911632007468	8
#00C0AF	0.212918660287081	0.0693097547062179	8
#00C0AF	0.228867623604466	0.0713841207281025	8
#00C0AF	0.250132908027645	0.0729398952445159	8
#00C0AF	0.260765550239234	0.073458486749987	8
#00C0AF	0.297979797979798	0.0739770782554582	8
#00C0AF	0.308612440191388	0.0750142612664005	8
#00C0AF	0.351143009037746	0.077088627288285	8
#00C0AF	0.36709197235513	0.077088627288285	8
#00C0AF	0.37772461456672	0.077088627288285	8
#00C0AF	0.383040935672515	0.077088627288285	8
#00C0AF	0.393673577884104	0.0776072187937561	8
#00C0AF	0.420255183413078	0.0781258102992273	8
#00C0AF	0.436204146730463	0.0781258102992273	8
#00C0AF	0.457469431153642	0.0781258102992273	8
#00C0AF	0.462785752259436	0.0781258102992273	8
#00C0AF	0.468102073365231	0.0729398952445159	8
#00C0AF	0.473418394471026	0.0729398952445159	8
#00C0AF	0.478734715576821	0.0729398952445159	8
#00C0AF	0.484051036682616	0.0729398952445159	8
#00C0AF	0.48936735778841	0.0729398952445159	8
#00C0AF	0.494683678894205	0.0729398952445159	8
#00C0AF	0.505316321105795	0.0729398952445159	8
#00C0AF	0.51063264221159	0.0729398952445159	8
#00C0AF	0.515948963317384	0.0729398952445159	8
#00C0AF	0.521265284423179	0.0729398952445159	8
#00C0AF	0.526581605528974	0.0729398952445159	8
#00C0AF	0.531897926634769	0.0729398952445159	8
#00C0AF	0.537214247740563	0.0729398952445159	8
#00C0AF	0.542530568846358	0.0729398952445159	8
#00C0AF	0.558479532163743	0.0729398952445159	8
#00C0AF	0.563795853269538	0.0729398952445159	8
#00C0AF	0.574428495481127	0.0750142612664005	8
#00C0AF	0.585061137692717	0.0750142612664005	8
#00C0AF	0.590377458798511	0.0750142612664005	8
#00C0AF	0.595693779904306	0.0750142612664005	8
#00C0AF	0.601010101010101	0.0750142612664005	8
#00C0AF	0.611642743221691	0.0750142612664005	8
#00C0AF	0.616959064327485	0.0750142612664005	8
#00C0AF	0.627591706539075	0.0750142612664005	8
#00C0AF	0.638224348750665	0.0750142612664005	8
#00C0AF	0.648856990962254	0.0750142612664005	8
#00C0AF	0.728601807549176	0.132059326868226	8
#00C0AF	0.733918128654971	0.132577918373697	8
#00C0AF	0.739234449760766	0.132577918373697	8
#00C0AF	0.74455077086656	0.132577918373697	8
#00C0AF	0.760499734183945	0.132577918373697	8
#00C0AF	0.76581605528974	0.132577918373697	8
#00C0AF	0.771132376395534	0.132577918373697	8
#00C0AF	0.776448697501329	0.132577918373697	8
#00C0AF	0.787081339712919	0.132577918373697	8
#00C0AF	0.797713981924508	0.123761862780688	8
#00C0AF	0.818979266347687	0.133096509879168	8
#00C0AF	0.850877192982456	0.132059326868226	8
#00C0AF	0.856193514088251	0.132059326868226	8
#00C0AF	0.87745879851143	0.132059326868226	8
#00C0AF	0.882775119617225	0.132059326868226	8
#00C0AF	0.88809144072302	0.132059326868226	8
#00C0AF	0.898724082934609	0.132059326868226	8
#00C0AF	0.904040404040404	0.133615101384639	8
#00C0AF	0.914673046251994	0.133615101384639	8
#00C0AF	0.919989367357788	0.133615101384639	8
#00C0AF	0.925305688463583	0.13413369289011	8
#00C0AF	0.930622009569378	0.13413369289011	8
#00C0AF	0.935938330675173	0.13413369289011	8
#00C0AF	0.941254651780968	0.13413369289011	8
#00C0AF	0.946570972886762	0.13413369289011	8
#00C0AF	0.951887293992557	0.13413369289011	8
